,txId,Name,Politician Id,Party,Chamber,State,Asset Type,Issuer,Ticker,Issuer Country,Type,Date Traded,Date Published,Trade Size,Trade Price,Trade Value
1849,20003771305,Rohit Khanna,K000389,Democrat,House,CA,Stock,Sysco Corporation,SYY,us,Buy,2024-02-22,2024-03-06,100.0,80.44,8000
1850,20003771306,Rohit Khanna,K000389,Democrat,House,CA,Stock,Sysco Corporation,SYY,us,Buy,2024-02-23,2024-03-06,100.0,80.82,8000
1851,20003771307,Rohit Khanna,K000389,Democrat,House,CA,Stock,CVS Health Corp,CVS,us,Sell,2024-02-02,2024-03-06,110.0,73.09,8000
1852,20003771308,Rohit Khanna,K000389,Democrat,House,CA,Stock,Truist Financial Corp,TFC,us,Sell,2024-02-02,2024-03-06,218.0,36.79,8000
1853,20003771309,Rohit Khanna,K000389,Democrat,House,CA,Stock,KKR & Co Inc,KKR,us,Sell,2024-02-06,2024-03-06,86.0,93.58,8000
1854,20003771310,Rohit Khanna,K000389,Democrat,House,CA,Stock,KKR & Co Inc,KKR,us,Sell,2024-02-15,2024-03-06,84.0,96.22,8000
1855,20003771311,Rohit Khanna,K000389,Democrat,House,CA,Stock,KKR & Co Inc,KKR,us,Sell,2024-02-01,2024-03-06,92.0,88.15,8000
1856,20003771312,Rohit Khanna,K000389,Democrat,House,CA,Stock,Old Dominion Freight Line Inc,ODFL,us,Sell,2024-02-02,2024-03-06,20.0,408.69,8000
1857,20003771314,Rohit Khanna,K000389,Democrat,House,CA,Stock,Truist Financial Corp,TFC,us,Sell,2024-02-01,2024-03-06,220.0,36.5,8000
1858,20003771315,Rohit Khanna,K000389,Democrat,House,CA,Stock,Microsoft Corp,MSFT,us,Sell,2024-02-02,2024-03-06,20.0,411.22,8000
1859,20003771316,Rohit Khanna,K000389,Democrat,House,CA,Stock,Eli Lilly and Co,LLY,us,Sell,2024-02-02,2024-03-06,13.0,667.65,8000
1860,20003771317,Rohit Khanna,K000389,Democrat,House,CA,Stock,Linde PLC,LIN,gb,Sell,2024-02-02,2024-03-06,20.0,407.09,8000
1861,20003771318,Rohit Khanna,K000389,Democrat,House,CA,Stock,Penn National Gaming Inc,PENN,us,Buy,2024-02-15,2024-03-06,413.0,19.385,8000
1862,20003771319,Rohit Khanna,K000389,Democrat,House,CA,Stock,Penn National Gaming Inc,PENN,us,Buy,2024-02-02,2024-03-06,371.0,21.63,8000
1863,20003771320,Rohit Khanna,K000389,Democrat,House,CA,Stock,Sysco Corporation,SYY,us,Buy,2024-02-01,2024-03-06,98.0,82.36,8000
1864,20003771321,Rohit Khanna,K000389,Democrat,House,CA,Stock,International Flavors & Fragrances Inc,IFF,us,Sell,2024-02-21,2024-03-06,105.0,76.78,8000
1865,20003771322,Rohit Khanna,K000389,Democrat,House,CA,Stock,Carter's Inc.,CRI,us,Sell,2024-02-23,2024-03-06,99.0,81.57,8000
1866,20003771323,Rohit Khanna,K000389,Democrat,House,CA,Stock,Berkshire Hathaway Inc,BRK/B,us,Sell,2024-02-23,2024-03-06,20.0,417.22,8000
1867,20003771324,Rohit Khanna,K000389,Democrat,House,CA,Stock,Urban Outfitters Inc,URBN,us,Sell,2024-02-05,2024-03-06,198.0,40.45,8000
1868,20003771325,Rohit Khanna,K000389,Democrat,House,CA,Stock,General Motors Co,GM,us,Sell,2024-02-20,2024-03-06,206.0,39.01,8000
1869,20003771326,Rohit Khanna,K000389,Democrat,House,CA,Stock,Elanco Animal Health Inc,ELAN,us,Sell,2024-02-22,2024-03-06,496.0,16.15,8000
1870,20003771327,Rohit Khanna,K000389,Democrat,House,CA,Stock,Truist Financial Corp,TFC,us,Sell,2024-02-02,2024-03-06,218.0,36.79,8000
1871,20003771328,Rohit Khanna,K000389,Democrat,House,CA,Stock,The Home Depot Inc,HD,us,Buy,2024-02-13,2024-03-06,91.0,357.59,32500
1872,20003771329,Rohit Khanna,K000389,Democrat,House,CA,Stock,PepsiCo Inc,PEP,us,Buy,2024-02-13,2024-03-06,193.0,168.88,32500
1873,20003771330,Rohit Khanna,K000389,Democrat,House,CA,Stock,Pfizer Inc,PFE,us,Buy,2024-02-13,2024-03-06,1206.0,26.97,32500
1874,20003771331,Rohit Khanna,K000389,Democrat,House,CA,Stock,Walmart Inc,WMT,us,Buy,2024-02-13,2024-03-06,193.0,169.14,32500
1875,20003771332,Rohit Khanna,K000389,Democrat,House,CA,Stock,Cisco Systems Inc,CSCO,us,Buy,2024-02-13,2024-03-06,162.0,49.64,8000
1876,20003771333,Rohit Khanna,K000389,Democrat,House,CA,Stock,Mastercard Inc,MA,us,Buy,2024-02-13,2024-03-06,18.0,460.46,8000
1877,20003771334,Rohit Khanna,K000389,Democrat,House,CA,Stock,Zoetis Inc,ZTS,us,Buy,2024-02-13,2024-03-06,44.0,183.49,8000
1878,20003771335,Rohit Khanna,K000389,Democrat,House,CA,Stock,Caterpillar Inc,CAT,us,Buy,2024-02-13,2024-03-06,26.0,312.84,8000
1879,20003771336,Rohit Khanna,K000389,Democrat,House,CA,Stock,Starbucks Corp,SBUX,us,Buy,2024-02-13,2024-03-06,86.0,93.87,8000
1880,20003771337,Rohit Khanna,K000389,Democrat,House,CA,Reit,Realty Income Corp,,us,Buy,2024-02-13,2024-03-06,156.0,51.52,8000
1881,20003771338,Rohit Khanna,K000389,Democrat,House,CA,Stock,The TJX Companies Inc,TJX,us,Buy,2024-02-13,2024-03-06,83.0,97.96,8000
1882,20003771339,Rohit Khanna,K000389,Democrat,House,CA,Stock,Becton Dickinson and Co,BDX,us,Buy,2024-02-13,2024-03-06,34.0,239.07,8000
1883,20003771340,Rohit Khanna,K000389,Democrat,House,CA,Stock,Aptiv PLC,APTV,ie,Buy,2024-02-13,2024-03-06,102.0,79.09,8000
1884,20003771341,Rohit Khanna,K000389,Democrat,House,CA,Stock,Albemarle Corp,ALB,us,Buy,2024-02-13,2024-03-06,72.0,112.2,8000
1885,20003771342,Rohit Khanna,K000389,Democrat,House,CA,Stock,JPMorgan Chase & Co,JPM,us,Buy,2024-02-13,2024-03-06,47.0,174.26,8000
1886,20003771343,Rohit Khanna,K000389,Democrat,House,CA,Stock,Ford Motor Co,F,us,Buy,2024-02-13,2024-03-06,631.0,12.68,8000
1887,20003771344,Rohit Khanna,K000389,Democrat,House,CA,Stock,Monolithic Power Systems Inc,MPWR,us,Buy,2024-02-13,2024-03-06,12.0,712.12,8000
1888,20003771345,Rohit Khanna,K000389,Democrat,House,CA,Stock,Aon PLC,AON,ie,Buy,2024-02-13,2024-03-06,26.0,312.54,8000
1889,20003771346,Rohit Khanna,K000389,Democrat,House,CA,Stock,Charter Communications Inc,CHTR,us,Buy,2024-02-13,2024-03-06,28.0,292.65,8000
1890,20003771347,Rohit Khanna,K000389,Democrat,House,CA,Stock,MSCI Inc,MSCI,us,Buy,2024-02-13,2024-03-06,15.0,575.61,8000
1891,20003771348,Rohit Khanna,K000389,Democrat,House,CA,Stock,Fiserv Inc,FI,us,Buy,2024-02-13,2024-03-06,56.0,143.58,8000
1892,20003771349,Rohit Khanna,K000389,Democrat,House,CA,Reit,Simon Property Group Inc,SPG,us,Buy,2024-02-13,2024-03-06,56.0,143.52,8000
1893,20003771350,Rohit Khanna,K000389,Democrat,House,CA,Stock,IDEXX Laboratories Inc,IDXX,us,Buy,2024-02-13,2024-03-06,15.0,555.66,8000
1894,20003771351,Rohit Khanna,K000389,Democrat,House,CA,Stock,Analog Devices Inc,ADI,us,Buy,2024-02-13,2024-03-06,44.0,184.69,8000
1895,20003771352,Rohit Khanna,K000389,Democrat,House,CA,Stock,Netflix Inc,NFLX,us,Buy,2024-02-13,2024-03-06,15.0,554.52,8000
1896,20003771353,Rohit Khanna,K000389,Democrat,House,CA,Stock,Synopsys Inc,SNPS,us,Buy,2024-02-13,2024-03-06,15.0,548.53,8000
1897,20003771354,Rohit Khanna,K000389,Democrat,House,CA,Stock,Las Vegas Sands Corp,LVS,us,Buy,2024-02-13,2024-03-06,149.0,53.86,8000
1898,20003771355,Rohit Khanna,K000389,Democrat,House,CA,Stock,PayPal Holdings Inc,PYPL,us,Buy,2024-02-13,2024-03-06,138.0,58.26,8000
1899,20003771356,Rohit Khanna,K000389,Democrat,House,CA,Stock,Archer-Daniels-Midland Co,ADM,us,Buy,2024-02-13,2024-03-06,153.0,52.47,8000
1900,20003771357,Rohit Khanna,K000389,Democrat,House,CA,Stock,The Kraft Heinz Co,KHC,us,Buy,2024-02-13,2024-03-06,222.0,36.13,8000
1901,20003771358,Rohit Khanna,K000389,Democrat,House,CA,Stock,The Walt Disney Co,DIS,us,Buy,2024-02-13,2024-03-06,73.0,110.46,8000
1902,20003771359,Rohit Khanna,K000389,Democrat,House,CA,Stock,ON Semiconductor Corp,ON,us,Buy,2024-02-13,2024-03-06,102.0,78.59,8000
1903,20003771360,Rohit Khanna,K000389,Democrat,House,CA,Stock,Tesla Inc,TSLA,us,Sell,2024-02-13,2024-03-06,177.0,184.02,32500
1904,20003771361,Rohit Khanna,K000389,Democrat,House,CA,Stock,Johnson & Johnson,JNJ,us,Sell,2024-02-13,2024-03-06,208.0,156.47,32500
1905,20003771362,Rohit Khanna,K000389,Democrat,House,CA,Stock,The Coca-Cola Co,KO,us,Sell,2024-02-13,2024-03-06,548.0,59.35,32500
1906,20003771363,Rohit Khanna,K000389,Democrat,House,CA,Stock,Bristol-Myers Squibb Co,BMY,us,Sell,2024-02-13,2024-03-06,165.0,48.71,8000
1907,20003771364,Rohit Khanna,K000389,Democrat,House,CA,Stock,Gilead Sciences Inc,GILD,us,Sell,2024-02-13,2024-03-06,109.0,73.53,8000
1908,20003771365,Rohit Khanna,K000389,Democrat,House,CA,Stock,McDonald's Corp,MCD,us,Sell,2024-02-13,2024-03-06,29.0,287.11,8000
1909,20003771366,Rohit Khanna,K000389,Democrat,House,CA,Stock,Medtronic PLC,MDT,ie,Sell,2024-02-13,2024-03-06,96.0,83.59,8000
1910,20003771367,Rohit Khanna,K000389,Democrat,House,CA,Stock,Kimberly-Clark Corp,KMB,us,Sell,2024-02-13,2024-03-06,68.0,118.55,8000
1911,20003771368,Rohit Khanna,K000389,Democrat,House,CA,Stock,Air Products and Chemicals Inc,APD,us,Sell,2024-02-13,2024-03-06,37.0,217.61,8000
1912,20003771369,Rohit Khanna,K000389,Democrat,House,CA,Stock,Humana Inc,HUM,us,Sell,2024-02-13,2024-03-06,23.0,364.48,8000
1913,20003771370,Rohit Khanna,K000389,Democrat,House,CA,Stock,DuPont  De Nemours Inc,DD,us,Sell,2024-02-13,2024-03-06,120.0,66.84,8000
1914,20003771371,Rohit Khanna,K000389,Democrat,House,CA,Stock,Monster Beverage Corp,MNST,us,Sell,2024-02-13,2024-03-06,143.0,56.16,8000
1915,20003771372,Rohit Khanna,K000389,Democrat,House,CA,Stock,The Kroger Co,KR,us,Sell,2024-02-13,2024-03-06,176.0,45.57,8000
1916,20003771373,Rohit Khanna,K000389,Democrat,House,CA,Stock,Carrier Global Corp,CARR,us,Sell,2024-02-13,2024-03-06,149.0,53.97,8000
1917,20003771374,Rohit Khanna,K000389,Democrat,House,CA,Stock,Microchip Technology Inc,MCHP,us,Sell,2024-02-13,2024-03-06,100.0,80.67,8000
1918,20003771375,Rohit Khanna,K000389,Democrat,House,CA,Stock,Juniper Networks Inc,JNPR,us,Sell,2024-02-13,2024-03-06,217.0,37.06,8000
1919,20003771376,Rohit Khanna,K000389,Democrat,House,CA,Stock,Newmont Corporation,NEM,us,Sell,2024-02-13,2024-03-06,251.0,32.04,8000
1920,20003771377,Rohit Khanna,K000389,Democrat,House,CA,Stock,ANSYS Inc,ANSS,us,Sell,2024-02-13,2024-03-06,25.0,327.52,8000
1921,20003771378,Rohit Khanna,K000389,Democrat,House,CA,Stock,Chemed Corp,CHE,us,Sell,2024-02-13,2024-03-06,15.0,571.74,8000
1922,20003771379,Rohit Khanna,K000389,Democrat,House,CA,Stock,Broadridge Financial Solutions Inc,BR,us,Sell,2024-02-13,2024-03-06,42.0,193.56,8000
1923,20003771380,Rohit Khanna,K000389,Democrat,House,CA,Stock,Rockwell Automation Inc,ROK,us,Sell,2024-02-13,2024-03-06,29.0,278.38,8000
1924,20003771381,Rohit Khanna,K000389,Democrat,House,CA,Stock,FleetCor Technologies Inc,FLT,us,Sell,2024-02-13,2024-03-06,30.0,268.75,8000
1925,20003771382,Rohit Khanna,K000389,Democrat,House,CA,Stock,Snap-On Inc,SNA,us,Sell,2024-02-13,2024-03-06,31.0,262.09,8000
1926,20003771383,Rohit Khanna,K000389,Democrat,House,CA,Stock,Cardinal Health Inc,CAH,us,Sell,2024-02-13,2024-03-06,77.0,104.36,8000
1927,20003771384,Rohit Khanna,K000389,Democrat,House,CA,Stock,Kellogg Co,K,us,Sell,2024-02-13,2024-03-06,148.0,54.21,8000
1928,20003771385,Rohit Khanna,K000389,Democrat,House,CA,Stock,Paramount Global Inc,PARA,us,Sell,2024-02-13,2024-03-06,616.0,13.0,8000
1929,20003771386,Rohit Khanna,K000389,Democrat,House,CA,Stock,Hewlett Packard Enterprise Co,HPE,us,Sell,2024-02-13,2024-03-06,526.0,15.23,8000
1930,20003771387,Rohit Khanna,K000389,Democrat,House,CA,Stock,McCormick & Co Inc,MKC,us,Sell,2024-02-13,2024-03-06,123.0,65.35,8000
1931,20003771388,Rohit Khanna,K000389,Democrat,House,CA,Stock,HP Inc,HPQ,us,Sell,2024-02-13,2024-03-06,285.0,28.14,8000
1932,20003771389,Rohit Khanna,K000389,Democrat,House,CA,Reit,VICI Properties Inc,VICI,us,Sell,2024-02-13,2024-03-06,275.0,29.23,8000
1933,20003771390,Rohit Khanna,K000389,Democrat,House,CA,Stock,BorgWarner Inc,BWA,us,Sell,2024-02-13,2024-03-06,259.0,31.05,8000
1934,20003771391,Rohit Khanna,K000389,Democrat,House,CA,Reit,Welltower Inc,WELL,us,Sell,2024-02-13,2024-03-06,92.0,87.27,8000
1935,20003771392,Rohit Khanna,K000389,Democrat,House,CA,Stock,S&P Global Inc,SPGI,us,Sell,2024-02-13,2024-03-06,20.0,422.48,8000
1936,20003771393,Rohit Khanna,K000389,Democrat,House,CA,Reit,SBA Communications Corp,SBAC,us,Sell,2024-02-13,2024-03-06,39.0,208.89,8000
1937,20003771394,Rohit Khanna,K000389,Democrat,House,CA,Stock,Warner Bros Discover Inc,WBD,us,Sell,2024-02-13,2024-03-06,839.0,9.54,8000
1938,20003771395,Rohit Khanna,K000389,Democrat,House,CA,Stock,Quest Diagnostics Inc,DGX,us,Sell,2024-02-13,2024-03-06,63.0,127.86,8000
1939,20003771396,Rohit Khanna,K000389,Democrat,House,CA,Stock,Bunge Ltd,BG,us,Sell,2024-02-13,2024-03-06,91.0,88.63,8000
1940,20003771397,Rohit Khanna,K000389,Democrat,House,CA,Stock,Crown Holdings Inc,CCK,us,Sell,2024-02-13,2024-03-06,109.0,73.53,8000
1941,20003771398,Rohit Khanna,K000389,Democrat,House,CA,Stock,PepsiCo Inc,PEP,us,Buy,2024-02-13,2024-03-06,193.0,168.88,32500
1942,20003771399,Rohit Khanna,K000389,Democrat,House,CA,Stock,Mastercard Inc,MA,us,Buy,2024-02-13,2024-03-06,71.0,460.46,32500
1943,20003771400,Rohit Khanna,K000389,Democrat,House,CA,Stock,Cisco Systems Inc,CSCO,us,Buy,2024-02-13,2024-03-06,656.0,49.64,32500
1944,20003771401,Rohit Khanna,K000389,Democrat,House,CA,Stock,Merck & Co Inc,MRK,us,Buy,2024-02-23,2024-03-06,252.0,129.45,32500
1945,20003771402,Rohit Khanna,K000389,Democrat,House,CA,Stock,Bristol-Myers Squibb Co,BMY,us,Buy,2024-02-13,2024-03-06,668.0,48.71,32500
1946,20003771403,Rohit Khanna,K000389,Democrat,House,CA,Stock,Penn National Gaming Inc,PENN,us,Buy,2024-02-15,2024-03-06,1677.0,19.385,32500
1947,20003771404,Rohit Khanna,K000389,Democrat,House,CA,Stock,Penn National Gaming Inc,PENN,us,Buy,2024-02-02,2024-03-06,1503.0,21.63,32500
1948,20003771405,Rohit Khanna,K000389,Democrat,House,CA,Stock,Nike Inc,NKE,us,Buy,2024-02-13,2024-03-06,310.0,105.0,32500
1949,20003771406,Rohit Khanna,K000389,Democrat,House,CA,Stock,The Walt Disney Co,DIS,us,Buy,2024-02-13,2024-03-06,295.0,110.46,32500
1950,20003771407,Rohit Khanna,K000389,Democrat,House,CA,Stock,SAP SE,SAP,de,Buy,2024-02-13,2024-03-06,188.0,173.98,32500
1951,20003771408,Rohit Khanna,K000389,Democrat,House,CA,Stock,Alphabet Inc,GOOGL,us,Buy,2024-02-13,2024-03-06,225.0,145.14,32500
1952,20003771409,Rohit Khanna,K000389,Democrat,House,CA,Stock,Applied Materials Inc,AMAT,us,Buy,2024-02-13,2024-03-06,181.0,180.31,32500
1953,20003771410,Rohit Khanna,K000389,Democrat,House,CA,Stock,RELX PLC,RELX,gb,Buy,2024-02-09,2024-03-06,766.0,42.48,32500
1954,20003771411,Rohit Khanna,K000389,Democrat,House,CA,Stock,Aon PLC,AON,ie,Buy,2024-02-13,2024-03-06,26.0,312.54,8000
1955,20003771412,Rohit Khanna,K000389,Democrat,House,CA,Stock,BP PLC,BP,gb,Buy,2024-02-09,2024-03-06,221.0,36.36,8000
1956,20003771413,Rohit Khanna,K000389,Democrat,House,CA,Stock,AbbVie Inc,ABBV,us,Buy,2024-02-13,2024-03-06,47.0,173.29,8000
1957,20003771414,Rohit Khanna,K000389,Democrat,House,CA,Stock,Penn National Gaming Inc,PENN,us,Buy,2024-02-20,2024-03-06,464.0,17.27,8000
1958,20003771415,Rohit Khanna,K000389,Democrat,House,CA,Stock,Becton Dickinson and Co,BDX,us,Buy,2024-02-13,2024-03-06,34.0,239.07,8000
1959,20003771416,Rohit Khanna,K000389,Democrat,House,CA,Stock,Penn National Gaming Inc,PENN,us,Buy,2024-02-16,2024-03-06,431.0,18.605,8000
1960,20003771417,Rohit Khanna,K000389,Democrat,House,CA,Stock,Penn National Gaming Inc,PENN,us,Buy,2024-02-07,2024-03-06,363.0,22.12,8000
1961,20003771418,Rohit Khanna,K000389,Democrat,House,CA,Stock,Penn National Gaming Inc,PENN,us,Buy,2024-02-27,2024-03-06,454.0,17.63,8000
1962,20003771419,Rohit Khanna,K000389,Democrat,House,CA,Stock,Penn National Gaming Inc,PENN,us,Buy,2024-02-21,2024-03-06,460.0,17.42,8000
1963,20003771420,Rohit Khanna,K000389,Democrat,House,CA,Stock,Edwards Lifesciences Corp,EW,us,Buy,2024-02-13,2024-03-06,93.0,86.26,8000
1964,20003771421,Rohit Khanna,K000389,Democrat,House,CA,Stock,Corteva Inc,CTVA,us,Buy,2024-02-13,2024-03-06,150.0,53.63,8000
1965,20003771422,Rohit Khanna,K000389,Democrat,House,CA,Stock,Penn National Gaming Inc,PENN,us,Buy,2024-02-05,2024-03-06,376.0,21.33,8000
1966,20003771423,Rohit Khanna,K000389,Democrat,House,CA,Stock,Palo Alto Networks Inc,PANW,us,Buy,2024-02-13,2024-03-06,22.0,368.26,8000
1967,20003771424,Rohit Khanna,K000389,Democrat,House,CA,Stock,Penn National Gaming Inc,PENN,us,Buy,2024-02-12,2024-03-06,343.0,23.39,8000
1968,20003771425,Rohit Khanna,K000389,Democrat,House,CA,Stock,Penn National Gaming Inc,PENN,us,Buy,2024-02-09,2024-03-06,344.0,23.28,8000
1969,20003771426,Rohit Khanna,K000389,Democrat,House,CA,Stock,The Coca-Cola Co,KO,us,Buy,2024-02-09,2024-03-06,135.0,59.56,8000
1970,20003771427,Rohit Khanna,K000389,Democrat,House,CA,Stock,Topgolf Callaway Brands Corp,MODG,us,Buy,2024-02-23,2024-03-06,556.0,14.42,8000
1971,20003771428,Rohit Khanna,K000389,Democrat,House,CA,Stock,Mettler-Toledo International Inc,MTD,us,Buy,2024-02-23,2024-03-06,7.0,1209.79,8000
1972,20003771429,Rohit Khanna,K000389,Democrat,House,CA,Stock,Topgolf Callaway Brands Corp,MODG,us,Buy,2024-02-27,2024-03-06,556.0,14.4,8000
1973,20003771430,Rohit Khanna,K000389,Democrat,House,CA,Stock,Thermo Fisher Scientific Inc,TMO,us,Buy,2024-02-13,2024-03-06,15.0,538.6,8000
1974,20003771431,Rohit Khanna,K000389,Democrat,House,CA,Stock,Adobe Inc,ADBE,us,Buy,2024-02-23,2024-03-06,15.0,553.44,8000
1975,20003771432,Rohit Khanna,K000389,Democrat,House,CA,Stock,Penn National Gaming Inc,PENN,us,Buy,2024-02-23,2024-03-06,470.0,17.06,8000
1976,20003771433,Rohit Khanna,K000389,Democrat,House,CA,Stock,Danaher Corp,DHR,us,Buy,2024-02-13,2024-03-06,34.0,241.53,8000
1977,20003771434,Rohit Khanna,K000389,Democrat,House,CA,Stock,Expedia Group Inc,EXPE,us,Buy,2024-02-13,2024-03-06,60.0,134.84,8000
1978,20003771435,Rohit Khanna,K000389,Democrat,House,CA,Stock,HCA Healthcare Inc,HCA,us,Buy,2024-02-13,2024-03-06,27.0,304.54,8000
1979,20003771436,Rohit Khanna,K000389,Democrat,House,CA,Stock,Airbnb Inc,ABNB,us,Buy,2024-02-13,2024-03-06,54.0,150.82,8000
1980,20003771437,Rohit Khanna,K000389,Democrat,House,CA,Stock,Uber Technologies Inc,UBER,us,Buy,2024-02-13,2024-03-06,117.0,68.99,8000
1981,20003771438,Rohit Khanna,K000389,Democrat,House,CA,Stock,STMicroelectronics NV,STM,ch,Buy,2024-02-09,2024-03-06,174.0,46.26,8000
1982,20003771439,Rohit Khanna,K000389,Democrat,House,CA,Stock,KENVUE INC,KVUE,us,Buy,2024-02-23,2024-03-06,418.0,19.18,8000
1983,20003771440,Rohit Khanna,K000389,Democrat,House,CA,Stock,Align Technology Inc,ALGN,us,Buy,2024-02-13,2024-03-06,28.0,292.32,8000
1984,20003771441,Rohit Khanna,K000389,Democrat,House,CA,Stock,CoStar Group Inc,CSGP,us,Buy,2024-02-13,2024-03-06,99.0,81.64,8000
1985,20003771442,Rohit Khanna,K000389,Democrat,House,CA,Stock,Altria Group Inc,MO,us,Buy,2024-02-13,2024-03-06,199.0,40.23,8000
1986,20003771443,Rohit Khanna,K000389,Democrat,House,CA,Stock,DuPont  De Nemours Inc,DD,us,Buy,2024-02-23,2024-03-06,115.0,69.96,8000
1987,20003771444,Rohit Khanna,K000389,Democrat,House,CA,Stock,LKQ Corporation,LKQ,us,Buy,2024-02-13,2024-03-06,167.0,48.09,8000
1988,20003771445,Rohit Khanna,K000389,Democrat,House,CA,Stock,Las Vegas Sands Corp,LVS,us,Buy,2024-02-23,2024-03-06,147.0,54.75,8000
1989,20003771446,Rohit Khanna,K000389,Democrat,House,CA,Stock,Iqvia Holdings Inc,IQV,us,Buy,2024-02-13,2024-03-06,38.0,215.27,8000
1990,20003771447,Rohit Khanna,K000389,Democrat,House,CA,Stock,Dow Inc,DOW,us,Buy,2024-02-13,2024-03-06,151.0,53.18,8000
1991,20003771448,Rohit Khanna,K000389,Democrat,House,CA,Reit,Equinix Inc,EQIX,us,Buy,2024-02-13,2024-03-06,11.0,832.68,8000
1992,20003771449,Rohit Khanna,K000389,Democrat,House,CA,Stock,Moderna Inc,MRNA,us,Buy,2024-02-13,2024-03-06,94.0,85.37,8000
1993,20003771450,Rohit Khanna,K000389,Democrat,House,CA,Stock,Biogen Inc,BIIB,us,Buy,2024-02-13,2024-03-06,36.0,226.65,8000
1994,20003771451,Rohit Khanna,K000389,Democrat,House,CA,Stock,Electronic Arts Inc,EA,us,Buy,2024-02-13,2024-03-06,58.0,139.0,8000
1995,20003771452,Rohit Khanna,K000389,Democrat,House,CA,Stock,"Iberdrola SA, Bilbao",IBDRY,es,Buy,2024-02-09,2024-03-06,174.0,46.123,8000
1996,20003771453,Rohit Khanna,K000389,Democrat,House,CA,Stock,Topgolf Callaway Brands Corp,MODG,us,Buy,2024-02-28,2024-03-06,562.0,14.26,8000
1997,20003771454,Rohit Khanna,K000389,Democrat,House,CA,Stock,Topgolf Callaway Brands Corp,MODG,us,Buy,2024-02-29,2024-03-06,563.0,14.24,8000
1998,20003771455,Rohit Khanna,K000389,Democrat,House,CA,Stock,"Nestle SA, Cham Und Vevey",NSRGY,ch,Buy,2024-02-09,2024-03-06,74.0,109.04,8000
1999,20003771456,Rohit Khanna,K000389,Democrat,House,CA,Stock,Novartis AG,NVS,ch,Buy,2024-02-09,2024-03-06,80.0,101.03,8000
2000,20003771457,Rohit Khanna,K000389,Democrat,House,CA,Stock,"Enel Ente Nazionale Per L'Energia Elettrica SPA, Roma",ENLAY,it,Buy,2024-02-09,2024-03-06,1263.0,6.336,8000
2001,20003771458,Rohit Khanna,K000389,Democrat,House,CA,Stock,Compass Group PLC,CMPGY,gb,Buy,2024-02-09,2024-03-06,285.0,28.136,8000
2002,20003771459,Rohit Khanna,K000389,Democrat,House,CA,Stock-options,Taiwan Semiconductor Manufacturing Co Ltd,TSM,tw,Buy,2024-02-09,2024-03-06,,,8000
2003,20003771460,Rohit Khanna,K000389,Democrat,House,CA,Stock-options,Novo Nordisk A/S,NVO,dk,Buy,2024-02-09,2024-03-06,,,8000
2004,20003771461,Rohit Khanna,K000389,Democrat,House,CA,Stock-options,CBOE MINI SPX INDEX,XSP,,Sell,2024-02-16,2024-03-06,,,8000
2005,20003771462,Rohit Khanna,K000389,Democrat,House,CA,Stock-options,CBOE MINI SPX INDEX,XSP,,Sell,2024-02-23,2024-03-06,,,8000
2006,20003771463,Rohit Khanna,K000389,Democrat,House,CA,Stock-options,CBOE MINI SPX INDEX,XSP,,Sell,2024-02-05,2024-03-06,,,8000
2007,20003771464,Rohit Khanna,K000389,Democrat,House,CA,Stock-options,CBOE MINI SPX INDEX,XSP,,Sell,2024-02-12,2024-03-06,,,8000
2008,20003771465,Rohit Khanna,K000389,Democrat,House,CA,Stock,Eli Lilly and Co,LLY,us,Sell,2024-02-13,2024-03-06,12.0,742.97,8000
2009,20003771466,Rohit Khanna,K000389,Democrat,House,CA,Stock,Johnson & Johnson,JNJ,us,Sell,2024-02-13,2024-03-06,208.0,156.47,32500
2010,20003771467,Rohit Khanna,K000389,Democrat,House,CA,Stock,International Flavors & Fragrances Inc,IFF,us,Sell,2024-02-21,2024-03-06,978.0,76.78,75000
2011,20003771468,Rohit Khanna,K000389,Democrat,House,CA,Stock,salesforce.com Inc,CRM,us,Sell,2024-02-13,2024-03-06,267.0,281.15,75000
2012,20003771469,Rohit Khanna,K000389,Democrat,House,CA,Stock,Pfizer Inc,PFE,us,Sell,2024-02-13,2024-03-06,2781.0,26.97,75000
2013,20003771470,Rohit Khanna,K000389,Democrat,House,CA,Stock,NVIDIA Corporation,NVDA,us,Sell,2024-02-13,2024-03-06,105.0,721.28,75000
2014,20003771471,Rohit Khanna,K000389,Democrat,House,CA,Stock,Berkshire Hathaway Inc,BRK/B,us,Sell,2024-02-23,2024-03-06,180.0,417.22,75000
2015,20003771472,Rohit Khanna,K000389,Democrat,House,CA,Stock,Booking Holdings Inc,BKNG,us,Sell,2024-02-13,2024-03-06,21.0,3747.61,75000
2016,20003771473,Rohit Khanna,K000389,Democrat,House,CA,Stock,United Parcel Service Inc,UPS,us,Sell,2024-02-13,2024-03-06,519.0,144.9,75000
2017,20003771474,Rohit Khanna,K000389,Democrat,House,CA,Stock,Seagate Technology Holdings PLC,STX,ie,Sell,2024-02-13,2024-03-06,861.0,87.16,75000
2018,20003771475,Rohit Khanna,K000389,Democrat,House,CA,Stock,Carter's Inc.,CRI,us,Sell,2024-02-27,2024-03-06,932.0,80.55,75000
2019,20003771476,Rohit Khanna,K000389,Democrat,House,CA,Stock,General Mills Inc,GIS,us,Sell,2024-02-13,2024-03-06,1193.0,62.93,75000
